,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
3322,44,1.0,1.0,5.0,0.0,0.0,1.0,1,5,4,244,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3323,35,6.0,1.0,4.0,0.0,0.0,0.0,1,11,3,427,3,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
3324,44,3.0,1.0,3.0,0.0,0.0,0.0,1,8,2,102,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3325,27,6.0,2.0,1.0,0.0,1.0,0.0,1,4,3,131,1,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
3326,35,5.0,1.0,3.0,0.0,1.0,0.0,1,6,4,269,1,999,0,1,-3.0,93.0,-41.0,1.0,5076.0,1
3327,33,3.0,2.0,3.0,0.0,1.0,0.0,1,11,3,101,2,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
3328,35,3.0,1.0,2.0,0.0,1.0,0.0,1,5,5,121,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3329,32,7.0,2.0,3.0,0.0,0.0,0.0,1,7,5,221,4,16,1,3,-2.0,94.0,-40.0,1.0,4992.0,0
3330,39,4.0,2.0,3.0,0.0,1.0,0.0,2,5,4,43,9,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3331,53,1.0,1.0,2.0,0.0,1.0,1.0,1,4,1,62,4,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
3332,26,3.0,2.0,2.0,0.0,0.0,0.0,1,7,5,134,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3333,25,5.0,2.0,3.0,0.0,0.0,0.0,2,6,1,178,7,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3334,39,1.0,1.0,1.0,0.0,0.0,0.0,2,5,2,302,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3335,33,3.0,1.0,3.0,0.0,1.0,1.0,1,8,4,259,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3336,63,7.0,1.0,6.0,0.0,1.0,0.0,1,11,2,131,4,999,2,2,-3.0,93.0,-30.0,1.0,5018.0,1
3337,59,9.0,1.0,6.0,0.0,0.0,1.0,2,7,4,22,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3338,52,5.0,2.0,4.0,0.0,0.0,1.0,1,11,4,139,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
3339,25,1.0,2.0,1.0,0.0,1.0,1.0,1,7,3,322,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3340,29,1.0,1.0,1.0,0.0,0.0,0.0,1,5,3,54,1,6,1,3,-2.0,93.0,-46.0,1.0,5099.0,0
3341,48,4.0,1.0,1.0,0.0,0.0,0.0,1,5,3,487,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3342,35,3.0,1.0,3.0,0.0,1.0,0.0,1,5,3,376,2,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
3343,39,6.0,1.0,4.0,0.0,1.0,0.0,1,7,4,202,1,999,1,2,-2.0,94.0,-40.0,1.0,4992.0,0
3344,31,3.0,2.0,3.0,0.0,0.0,0.0,2,5,5,162,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3345,28,1.0,2.0,4.0,0.0,1.0,0.0,1,5,1,113,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3346,40,5.0,1.0,2.0,0.0,0.0,0.0,1,7,1,521,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3347,39,3.0,1.0,3.0,0.0,0.0,0.0,2,6,1,69,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3348,41,1.0,1.0,6.0,0.0,1.0,0.0,2,7,2,281,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3349,39,10.0,1.0,4.0,0.0,1.0,0.0,1,8,5,80,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3350,30,5.0,1.0,4.0,0.0,1.0,0.0,1,5,2,98,5,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3351,40,7.0,1.0,1.0,0.0,1.0,1.0,2,6,5,162,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3352,32,6.0,1.0,4.0,0.0,1.0,1.0,1,7,1,330,4,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3353,37,3.0,3.0,3.0,0.0,1.0,1.0,1,8,2,211,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3354,52,3.0,1.0,3.0,0.0,0.0,0.0,1,5,4,195,1,999,0,1,-2.0,94.0,-40.0,1.0,5009.0,1
3355,28,8.0,2.0,1.0,0.0,1.0,0.0,1,3,2,156,1,999,0,1,-2.0,93.0,-50.0,2.0,5099.0,1
3356,43,1.0,1.0,2.0,0.0,1.0,0.0,2,5,3,294,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3357,31,3.0,2.0,3.0,0.0,1.0,0.0,1,8,2,112,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3358,45,10.0,3.0,3.0,0.0,0.0,0.0,2,5,2,834,6,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3359,47,1.0,3.0,6.0,0.0,1.0,0.0,1,8,1,149,7,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3360,58,3.0,3.0,3.0,0.0,1.0,0.0,2,5,3,244,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3361,33,6.0,2.0,2.0,0.0,1.0,0.0,1,7,5,270,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3362,28,1.0,2.0,3.0,0.0,0.0,0.0,1,5,3,169,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3363,47,3.0,1.0,3.0,0.0,0.0,0.0,2,6,4,252,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3364,38,1.0,2.0,2.0,0.0,0.0,0.0,2,3,2,450,3,6,2,3,-2.0,93.0,-35.0,1.0,5009.0,1
3365,60,7.0,1.0,3.0,0.0,1.0,0.0,2,6,4,89,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3366,28,3.0,2.0,3.0,0.0,1.0,0.0,2,5,5,1128,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3367,33,5.0,2.0,3.0,0.0,1.0,0.0,1,3,1,265,2,999,0,1,-2.0,93.0,-35.0,1.0,5009.0,1
3368,41,4.0,3.0,1.0,0.0,1.0,1.0,1,7,4,219,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3369,33,8.0,2.0,3.2141296431172615,0.0,1.0,1.0,1,8,2,203,1,999,0,1,-3.0,92.0,-31.0,1.0,5076.0,0
3370,41,7.0,1.0,2.0,0.0,1.0,0.0,1,5,2,527,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3371,30,8.0,2.0,3.2141296431172615,0.0,1.0,0.0,1,4,3,176,1,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
3372,54,5.0,3.0,2.0,0.0,0.0,0.0,2,7,1,178,4,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3373,46,6.0,2.0,4.0,0.0,0.0,0.0,1,8,4,128,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3374,32,1.0,1.0,2.0,0.0,0.0,0.0,1,7,3,259,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3375,42,6.0,2.0,3.0,0.0,1.0,0.0,1,5,1,33,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3376,29,3.0,2.0,3.0,0.0,0.0,0.0,1,10,1,87,2,999,1,2,-3.0,92.0,-27.0,1.0,5018.0,0
3377,41,1.0,1.0,3.2141296431172615,0.0,0.0,0.0,1,7,3,516,4,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3378,24,1.0,2.0,5.0,0.0,0.0,0.0,2,7,3,115,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3379,44,6.0,3.0,3.2141296431172615,0.0,0.0,0.0,2,7,2,222,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3380,58,9.0,1.0,6.0,0.0,1.0,0.0,1,6,2,79,2,999,0,1,-3.0,93.0,-41.0,1.0,5076.0,0
3381,31,3.0,1.0,2.0,0.0,0.0,1.0,2,5,4,349,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3382,34,2.0,2.0,1.0,0.0,0.0,0.0,1,5,3,308,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3383,44,3.0,1.0,2.0,0.0,1.0,0.0,1,7,3,97,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3384,59,1.0,1.0,6.0,0.0,0.0,0.0,1,5,4,190,2,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
3385,34,6.0,2.0,3.0,0.0,0.0,0.0,2,8,4,214,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3386,48,7.0,1.0,3.0,0.0,1.0,0.0,1,11,1,112,1,4,1,3,-0.0,93.0,-42.0,4.0,5196.0,0
3387,47,3.0,2.0,3.0,0.0,0.0,0.0,1,11,2,193,1,999,0,1,-3.0,93.0,-30.0,1.0,5018.0,0
3388,54,10.0,1.0,6.0,0.0,0.0,0.0,1,7,2,164,4,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3389,44,1.0,1.0,2.0,0.0,1.0,0.0,1,4,4,253,1,999,1,2,-2.0,93.0,-47.0,1.0,5099.0,0
3390,31,7.0,2.0,3.0,0.0,1.0,0.0,2,6,5,15,4,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3391,34,1.0,1.0,4.0,0.0,1.0,0.0,2,5,1,210,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3392,29,6.0,2.0,1.0,0.0,1.0,0.0,2,4,1,116,1,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
3393,38,6.0,2.0,3.0,0.0,1.0,1.0,2,5,4,245,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3394,56,3.0,1.0,3.2141296431172615,0.0,1.0,0.0,2,6,2,87,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3395,26,6.0,2.0,4.0,0.0,1.0,0.0,1,4,5,362,2,999,1,2,-2.0,93.0,-47.0,1.0,5099.0,0
3396,31,6.0,3.0,2.0,0.0,0.0,0.0,1,8,5,129,3,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3397,31,3.0,2.0,3.0,0.0,1.0,0.0,2,6,2,116,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3398,57,1.0,1.0,6.0,0.0,0.0,0.0,1,8,4,134,9,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3399,36,1.0,1.0,1.0,0.0,0.0,1.0,1,7,5,118,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3400,43,11.0,1.0,3.0,0.0,1.0,0.0,2,5,2,87,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3401,46,5.0,1.0,1.0,0.0,1.0,1.0,2,5,1,140,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3402,24,8.0,2.0,3.2141296431172615,0.0,1.0,0.0,1,9,3,222,1,17,4,2,-1.0,94.0,-38.0,1.0,4964.0,0
3403,37,1.0,2.0,4.0,0.0,0.0,0.0,1,5,1,54,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3404,33,6.0,1.0,4.0,0.0,1.0,0.0,2,8,5,58,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3405,41,6.0,2.0,2.0,0.0,1.0,0.0,1,8,3,88,3,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3406,53,10.0,1.0,6.0,0.0,0.0,0.0,2,5,1,245,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3407,51,3.0,3.0,2.0,0.0,1.0,0.0,1,8,2,133,1,999,1,2,-3.0,92.0,-31.0,1.0,5076.0,0
3408,36,10.0,3.0,3.0,0.0,0.0,0.0,2,5,4,767,5,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3409,47,3.0,1.0,3.0,0.0,1.0,0.0,1,8,3,38,3,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3410,44,6.0,3.0,4.0,0.0,1.0,0.0,1,5,4,245,3,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3411,45,2.0,1.0,4.0,0.0,1.0,1.0,1,7,1,307,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3412,38,1.0,1.0,2.0,0.0,0.0,0.0,2,4,1,340,1,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
3413,36,6.0,2.0,4.0,0.0,0.0,0.0,2,5,5,180,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3414,30,1.0,2.0,4.0,0.0,1.0,0.0,1,11,2,111,2,999,0,1,-1.0,95.0,-51.0,1.0,4964.0,0
3415,55,7.0,1.0,3.0,0.0,0.0,0.0,1,8,4,122,5,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3416,45,1.0,1.0,1.0,0.0,1.0,0.0,1,7,3,73,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3417,58,9.0,3.0,3.0,0.0,1.0,0.0,1,4,3,129,1,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,1
3418,33,7.0,2.0,3.0,0.0,0.0,1.0,2,5,5,71,11,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3419,36,3.0,2.0,3.0,0.0,1.0,0.0,1,8,1,770,7,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3420,33,5.0,2.0,2.0,0.0,1.0,1.0,1,5,2,113,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3421,44,2.0,3.0,2.0,0.0,1.0,1.0,1,11,1,164,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
3422,30,2.0,2.0,2.0,0.0,1.0,0.0,1,8,4,148,2,999,0,1,-3.0,92.0,-31.0,1.0,5076.0,1
3423,25,8.0,2.0,2.0,0.0,0.0,0.0,1,6,1,485,2,999,0,1,-2.0,94.0,-40.0,1.0,4992.0,1
3424,56,4.235494051954358,1.0,6.0,0.0,1.0,0.0,1,8,1,106,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3425,31,7.0,1.0,3.0,0.0,0.0,0.0,1,5,5,238,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
3426,32,2.0,1.0,2.0,0.0,1.0,1.0,1,4,1,6,6,999,1,2,-2.0,93.0,-47.0,1.0,5099.0,0
3427,31,1.0,2.0,6.0,0.0,0.0,1.0,1,11,3,125,2,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
3428,36,6.0,2.0,4.0,0.0,1.0,0.0,2,5,4,238,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3429,41,10.0,1.0,2.0,0.0,1.0,0.0,2,11,5,1074,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,1
3430,55,1.0,1.0,1.0,0.0,1.0,0.0,1,8,1,304,4,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3431,57,7.0,3.0,3.0,0.0,0.0,0.0,2,5,5,111,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3432,34,2.0,1.0,2.0,0.0,1.0,0.0,1,5,5,320,3,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
3433,30,7.0,1.0,2.0,0.0,1.0,0.0,1,8,2,19,12,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3434,40,6.0,1.0,3.0,0.0,0.0,0.0,1,8,1,342,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3435,41,11.0,1.0,1.0,0.0,1.0,0.0,2,4,5,246,1,999,1,2,-2.0,93.0,-47.0,1.0,5099.0,0
3436,53,1.0,2.0,1.0,0.0,1.0,0.0,1,3,4,362,1,9,2,3,-2.0,93.0,-35.0,1.0,5009.0,1
3437,35,1.0,1.0,1.0,0.0,0.0,0.0,1,7,3,1259,6,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3438,59,4.0,1.0,3.0,0.0,0.0,0.0,2,6,5,9,5,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3439,41,5.0,1.0,1.0,0.0,1.0,0.0,2,6,1,178,4,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3440,35,6.0,1.0,4.0,0.0,1.0,1.0,1,7,4,77,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3441,41,3.0,3.0,2.0,0.0,0.0,0.0,2,5,1,177,4,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3442,32,3.0,2.0,3.0,0.0,1.0,0.0,1,7,4,250,2,6,1,3,-2.0,94.0,-40.0,1.0,4992.0,0
3443,46,2.0,3.0,1.0,0.0,1.0,0.0,1,5,3,222,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3444,60,5.0,1.0,1.0,0.0,0.0,0.0,1,8,2,17,13,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3445,34,3.0,1.0,3.0,0.0,0.0,0.0,1,10,5,281,1,999,2,2,-3.0,92.0,-27.0,1.0,5018.0,1
3446,48,3.0,1.0,2.0,0.0,0.0,0.0,2,5,2,82,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3447,50,7.0,1.0,3.0,0.0,1.0,0.0,1,7,4,161,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3448,43,3.0,1.0,2.0,0.0,0.0,0.0,2,6,5,1422,10,999,0,1,1.0,94.0,-42.0,5.0,5228.0,1
3449,46,2.0,3.0,1.0,0.0,0.0,0.0,1,5,3,96,2,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
3450,50,4.0,1.0,3.0,0.0,0.0,0.0,1,11,1,408,1,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
3451,30,6.0,2.0,3.0,0.0,1.0,0.0,1,8,3,215,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3452,44,1.0,1.0,1.0,0.0,1.0,0.0,1,7,4,121,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3453,37,7.0,1.0,3.2141296431172615,0.0,0.0,0.0,1,12,3,149,3,999,0,1,-3.0,93.0,-33.0,1.0,5024.0,1
3454,23,2.0,2.0,2.0,0.0,1.0,0.0,1,7,3,1300,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3455,32,3.0,1.0,3.0,0.0,1.0,0.0,1,6,2,712,1,3,2,2,-3.0,93.0,-41.0,1.0,5076.0,1
3456,36,6.0,1.0,4.0,0.0,1.0,0.0,2,5,4,247,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3457,40,2.0,1.0,5.0,0.0,0.0,0.0,2,6,1,49,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3458,53,3.0,3.0,3.0,0.0,1.0,1.0,2,5,4,172,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3459,53,10.0,1.0,5.0,0.0,1.0,0.0,1,4,1,372,2,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
3460,34,1.0,1.0,6.0,0.0,1.0,1.0,1,5,3,338,4,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3461,34,6.0,3.0,4.0,0.0,0.0,0.0,2,5,3,91,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3462,41,5.0,1.0,1.0,0.0,1.0,0.0,1,5,4,1135,3,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,1
3463,48,1.0,1.0,6.0,0.0,0.0,0.0,1,8,2,134,7,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3464,47,1.0,1.0,6.0,0.0,0.0,0.0,2,6,3,624,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3465,39,2.0,1.0,2.0,0.0,0.0,0.0,2,5,4,359,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3466,50,6.0,1.0,1.0,0.0,1.0,0.0,2,11,1,55,2,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
3467,38,6.0,2.0,5.0,0.0,1.0,0.0,1,11,3,164,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
3468,37,3.0,2.0,3.0,0.0,1.0,0.0,2,6,1,540,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3469,29,2.0,2.0,1.0,0.0,1.0,0.0,1,4,4,105,2,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
3470,24,4.0,2.0,2.0,0.0,1.0,0.0,2,6,5,113,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3471,46,7.0,1.0,3.0,0.0,0.0,0.0,2,5,1,103,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3472,35,3.0,2.0,3.0,0.0,0.0,1.0,2,6,5,159,9,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3473,32,3.0,2.0,3.0,0.0,1.0,0.0,1,8,5,107,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3474,33,3.0,2.0,3.0,0.0,1.0,0.0,1,8,2,226,4,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3475,58,9.0,1.0,4.0,0.0,0.0,0.0,1,11,5,158,3,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
3476,36,1.0,1.0,6.0,0.0,1.0,0.0,2,5,5,166,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3477,41,6.0,1.0,3.0,0.0,1.0,0.0,2,5,5,67,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3478,33,6.0,2.0,4.0,0.0,1.0,0.0,1,8,3,290,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3479,29,3.0,1.0,3.0,0.0,0.0,1.0,1,8,5,14,5,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3480,51,6.0,2.0,3.0,0.0,0.0,0.0,1,6,5,657,1,999,0,1,-3.0,93.0,-41.0,1.0,5076.0,1
3481,52,7.0,1.0,3.0,0.0,0.0,0.0,1,8,2,600,1,999,0,1,-3.0,92.0,-31.0,1.0,5076.0,1
3482,44,1.0,1.0,1.0,0.0,0.0,0.0,1,7,5,41,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3483,42,3.0,1.0,2.0,0.0,0.0,1.0,1,7,4,219,6,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3484,43,3.0,1.0,3.0,0.0,0.0,0.0,1,8,2,101,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3485,32,2.0,1.0,2.0,0.0,0.0,0.0,1,7,1,44,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3486,32,1.0,1.0,6.0,0.0,0.0,0.0,2,5,1,41,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3487,38,2.0,1.0,6.0,0.0,0.0,1.0,2,6,4,90,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3488,32,6.0,1.0,3.0,0.0,1.0,0.0,1,8,4,402,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3489,31,6.0,1.0,4.0,0.0,0.0,0.0,1,4,1,551,3,999,1,2,-2.0,93.0,-47.0,1.0,5099.0,0
3490,37,1.0,1.0,1.0,0.0,1.0,1.0,1,7,3,184,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3491,43,1.0,1.0,1.0,0.0,1.0,0.0,1,11,4,340,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
3492,30,6.0,1.0,3.0,0.0,0.0,0.0,2,5,1,165,4,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3493,34,1.0,1.0,1.0,0.0,1.0,0.0,1,5,2,264,4,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3494,36,7.0,1.0,3.2141296431172615,0.0,0.0,0.0,1,6,1,98,2,999,0,1,-3.0,93.0,-41.0,1.0,5076.0,0
3495,29,3.0,2.0,3.0,0.0,1.0,0.0,1,7,1,333,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3496,52,3.0,3.0,3.0,0.0,1.0,1.0,1,11,2,183,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
3497,54,9.0,3.0,6.0,0.0,0.0,0.0,2,6,1,157,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3498,31,2.0,1.0,4.0,0.0,0.0,0.0,1,11,4,627,3,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
3499,37,1.0,1.0,5.0,0.0,1.0,0.0,1,7,3,345,10,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3500,40,6.0,2.0,3.0,0.0,0.0,0.0,1,11,1,141,3,999,0,1,-3.0,93.0,-30.0,1.0,5018.0,0
3501,43,6.0,1.0,4.0,0.0,0.0,0.0,1,5,4,681,5,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
3502,35,6.0,3.0,4.0,0.0,0.0,0.0,1,6,3,66,1,13,2,2,-2.0,94.0,-40.0,1.0,4992.0,0
3503,37,3.0,2.0,2.0,0.0,1.0,0.0,1,7,1,291,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3504,35,2.0,1.0,5.0,0.0,0.0,0.0,2,5,1,70,6,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3505,53,3.0,1.0,4.0,0.0,1.0,1.0,1,11,2,140,2,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
3506,55,1.0,1.0,6.0,0.0,0.0,0.0,2,6,3,345,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3507,40,11.0,1.0,4.0,0.0,0.0,1.0,2,9,5,91,1,999,0,1,-3.0,92.0,-30.0,1.0,5018.0,1
3508,28,1.0,2.0,2.0,0.0,1.0,0.0,2,4,4,240,1,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
3509,39,1.0,2.0,6.0,0.0,0.0,1.0,2,6,5,396,4,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
3510,41,1.0,1.0,1.0,0.0,0.0,0.0,1,5,5,491,1,999,2,2,-2.0,93.0,-46.0,1.0,5099.0,0
3511,46,1.0,1.0,5.0,0.0,1.0,0.0,1,8,2,398,3,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3512,52,5.0,1.0,3.0,0.0,0.0,0.0,2,5,1,175,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3513,44,3.0,2.0,2.0,0.0,0.0,1.0,2,7,5,12,1,999,0,1,-2.0,94.0,-40.0,1.0,4992.0,0
3514,31,11.0,1.0,2.0,1.0,0.0,0.0,1,11,2,111,2,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
3515,31,1.0,1.0,1.0,0.0,0.0,0.0,1,7,3,129,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3516,31,3.0,1.0,3.0,0.0,0.0,0.0,1,8,3,196,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
3517,35,2.0,1.0,2.0,0.0,1.0,0.0,1,7,2,377,4,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
3518,58,1.0,1.0,6.0,0.0,1.0,0.0,2,5,4,184,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
3519,38,6.0,1.0,4.0,0.0,1.0,0.0,1,3,5,363,2,10,1,3,-2.0,93.0,-50.0,2.0,5099.0,1
3520,51,3.0,1.0,6.0,0.0,0.0,0.0,1,5,2,516,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
